,Unnamed: 0.1,Unnamed: 0,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,milliseconds_numeric
3907,3907,17721,17722,733,360,170,16,4,3,3,3,4.0,75,+1:44.8,8885600,\N,\N,\N,\N,1,8885600
3908,3908,17722,17723,733,289,66,12,5,4,4,4,3.0,75,+1:56.8,8897600,\N,\N,\N,\N,1,8897600
3909,3909,17745,17746,734,289,66,11,2,1,1,1,9.0,15,2:38:45.3,9525300,\N,\N,\N,\N,1,9525300
3910,3910,17746,17747,734,341,26,14,4,2,2,2,6.0,15,+2.5,9527800,\N,\N,\N,\N,1,9527800
3911,3911,17747,17748,734,364,95,7,1,3,3,3,4.0,15,+4.4,9529700,\N,\N,\N,\N,1,9529700
3912,3912,17748,17749,734,373,172,5,3,4,4,4,3.0,15,+42.1,9567400,\N,\N,\N,\N,1,9567400
3913,3913,17749,17750,734,360,170,9,5,5,5,5,2.0,15,+1:19.6,9604900,\N,\N,\N,\N,1,9604900
3914,3914,17750,17751,734,454,6,3,10,6,6,6,1.0,15,+1:23.8,9609100,\N,\N,\N,\N,1,9609100
3915,3915,17751,17752,734,347,95,8,6,7,7,7,0.0,15,+4:37.3,9802600,\N,\N,\N,\N,1,9802600
3916,3916,17752,17753,734,386,66,12,7,8,8,8,0.0,15,+5:00.1,9825400,\N,\N,\N,\N,1,9825400
3917,3917,17753,17754,734,408,170,10,23,9,9,9,0.0,15,+5:07.0,9832300,\N,\N,\N,\N,1,9832300
3918,3918,17754,17755,734,394,6,2,13,10,10,10,0.0,15,+8:14.7,10020000,\N,\N,\N,\N,1,10020000
3919,3919,17755,17756,734,437,170,25,16,11,11,11,0.0,15,+8:15.3,10020600,\N,\N,\N,\N,1,10020600
3920,3920,17756,17757,734,346,172,19,17,12,12,12,0.0,15,+8:15.5,10020800,\N,\N,\N,\N,1,10020800
3921,3921,17757,17758,734,430,95,18,8,13,13,13,0.0,15,+9:11.8,10077100,\N,\N,\N,\N,1,10077100
3922,3922,17776,17777,735,289,66,14,2,1,1,1,9.0,86,2:29:08.4,8948400,\N,\N,\N,\N,1,8948400
3923,3923,17777,17778,735,386,66,12,3,2,2,2,6.0,86,+29.8,8978200,\N,\N,\N,\N,1,8978200
3924,3924,17778,17779,735,360,170,28,4,3,3,3,4.0,86,+57.8,9006200,\N,\N,\N,\N,1,9006200
3925,3925,17779,17780,735,435,6,8,10,4,4,4,3.0,86,+58.2,9006600,\N,\N,\N,\N,1,9006600
3926,3926,17780,17781,735,394,6,2,18,5,5,5,2.0,86,+1:31.3,9039700,\N,\N,\N,\N,1,9039700
3927,3927,17807,17808,736,373,172,8,1,1,1,1,9.0,100,2:07:13.0,7633000,\N,\N,\N,\N,1,7633000
3928,3928,17808,17809,736,289,66,4,3,2,2,2,6.0,100,+9.2,7642200,\N,\N,\N,\N,1,7642200
3929,3929,17827,17828,737,289,66,3,2,1,1,1,9.0,82,2:08:03.3,7683300,\N,\N,\N,\N,1,7683300
3930,3930,17828,17829,737,360,170,8,8,2,2,2,6.0,82,+49.8,7733100,\N,\N,\N,\N,1,7733100
3931,3931,17829,17830,737,408,170,9,6,3,3,3,4.0,82,+50.3,7733600,\N,\N,\N,\N,1,7733600
3932,3932,17830,17831,737,356,34,10,3,4,4,4,3.0,82,+53.8,7737100,\N,\N,\N,\N,1,7737100
3933,3933,17848,17849,738,475,172,20,1,1,1,1,9.0,100,2:45:50.1,9950100,\N,\N,\N,\N,1,9950100
3934,3934,17849,17850,738,386,6,36,2,2,2,2,6.0,100,+3.6,9953700,\N,\N,\N,\N,1,9953700
3935,3935,17850,17851,738,403,6,38,5,3,3,3,4.0,100,+41.3,9991400,\N,\N,\N,\N,1,9991400
3936,3936,17869,17870,739,476,6,3,2,1,1,1,9.0,75,2:01:52.1,7312100,\N,\N,\N,\N,1,7312100
3937,3937,17870,17871,739,403,6,1,1,2,2,2,6.0,75,+0.9,7313000,\N,\N,\N,\N,1,7313000
3938,3938,17871,17872,739,373,172,15,11,3,3,3,4.0,75,+13.1,7325200,\N,\N,\N,\N,1,7325200
3939,3939,17872,17873,739,475,172,14,4,4,4,4,3.0,75,+22.2,7334300,\N,\N,\N,\N,1,7334300
3940,3940,17873,17874,739,386,6,2,3,5,5,5,2.0,75,+22.3,7334400,\N,\N,\N,\N,1,7334400
3941,3941,17874,17875,739,356,170,10,7,6,6,6,1.0,75,+1:20.1,7392200,\N,\N,\N,\N,1,7392200
3942,3942,17875,17876,739,341,170,12,9,7,7,7,0.0,75,+1:26.7,7398800,\N,\N,\N,\N,1,7398800
3943,3943,17876,17877,739,289,66,4,5,8,8,8,0.0,75,+1:29.8,7401900,\N,\N,\N,\N,1,7401900
3944,3944,17886,17887,740,403,6,4,1,1,1,1,9.0,30,2:03:03.8,7383800,\N,\N,\N,\N,1,7383800
3945,3945,17887,17888,740,476,6,2,2,2,2,2,6.0,30,+0.7,7384500,\N,\N,\N,\N,1,7384500
3946,3946,17888,17889,740,386,6,6,5,3,3,3,4.0,30,+19.5,7403300,\N,\N,\N,\N,1,7403300
3947,3947,17889,17890,740,482,6,8,3,4,4,4,3.0,30,+45.6,7429400,\N,\N,\N,\N,1,7429400
3948,3948,17890,17891,740,341,170,24,4,5,5,5,2.0,30,+1:26.8,7470600,\N,\N,\N,\N,1,7470600
3949,3949,17891,17892,740,364,95,20,10,6,6,6,1.0,30,+1:31.0,7474800,\N,\N,\N,\N,1,7474800
3950,3950,17892,17893,740,347,95,18,9,7,7,7,0.0,30,+2:47.1,7550900,\N,\N,\N,\N,1,7550900
3951,3951,17893,17894,740,475,172,14,8,8,8,8,0.0,30,+3:55.6,7619400,\N,\N,\N,\N,1,7619400
3952,3952,17912,17913,741,394,6,50,12,1,1,1,9.0,52,2:14:17.5,8057500,\N,\N,\N,\N,1,8057500
3953,3953,17913,17914,741,364,95,12,5,2,2,2,6.0,52,+0.1,8057600,\N,\N,\N,\N,1,8057600
3954,3954,17914,17915,741,373,172,8,9,3,3,3,4.0,52,+1:01.0,8118500,\N,\N,\N,\N,1,8118500
3955,3955,17915,17916,741,404,172,6,10,4,4,4,3.0,52,+1:10.3,8127800,\N,\N,\N,\N,1,8127800
3956,3956,17916,17917,741,360,170,4,8,5,5,5,2.0,52,+1:41.8,8159300,\N,\N,\N,\N,1,8159300
3957,3957,17917,17918,741,289,66,22,6,6,6,6,1.0,52,+1:41.9,8159400,\N,\N,\N,\N,1,8159400
3958,3958,17918,17919,741,347,95,10,13,7,7,7,0.0,52,+3:15.4,8252900,\N,\N,\N,\N,1,8252900
3959,3959,17943,17944,742,476,6,4,4,1,1,1,9.0,75,2:40:53.6,9653600,\N,\N,\N,\N,1,9653600
3960,3960,17944,17945,742,403,6,2,1,2,2,2,6.0,75,+46.0,9699600,\N,\N,\N,\N,1,9699600
3961,3961,17945,17946,742,386,6,6,2,3,3,3,4.0,75,+46.8,9700400,\N,\N,\N,\N,1,9700400
3962,3962,17946,17947,742,356,170,12,9,4,4,4,3.0,75,+1:08.6,9722200,\N,\N,\N,\N,1,9722200
3963,3963,17947,17948,742,347,95,8,3,5,5,5,2.0,75,+1:16.2,9729800,\N,\N,\N,\N,1,9729800
3964,3964,17948,17949,742,456,170,36,13,6,6,6,1.0,75,+1:26.2,9739800,\N,\N,\N,\N,1,9739800
3965,3965,17974,17975,743,475,172,7,3,1,1,1,9.0,15,2:18:12.4,8292400,\N,\N,\N,\N,1,8292400
3966,3966,17975,17976,743,476,6,3,5,2,2,2,6.0,15,+21.4,8313800,\N,\N,\N,\N,1,8313800
3967,3967,17976,17977,743,403,6,4,1,3,3,3,4.0,15,+22.5,8314900,\N,\N,\N,\N,1,8314900
3968,3968,17977,17978,743,373,172,14,8,4,4,4,3.0,15,+1:17.1,8369500,\N,\N,\N,\N,1,8369500
3969,3969,17978,17979,743,341,170,18,10,5,5,5,2.0,15,+1:53.1,8405500,\N,\N,\N,\N,1,8405500
3970,3970,17979,17980,743,360,170,2,12,6,6,6,1.0,15,+2:41.4,8453800,\N,\N,\N,\N,1,8453800
3971,3971,17980,17981,743,364,95,9,7,7,7,7,0.0,15,+3:23.1,8495500,\N,\N,\N,\N,1,8495500
3972,3972,17981,17982,743,386,6,5,14,8,8,8,0.0,15,+5:23.1,8615500,\N,\N,\N,\N,1,8615500
3973,3973,17982,17983,743,453,170,28,18,9,9,9,0.0,15,+5:23.7,8616100,\N,\N,\N,\N,1,8616100
3974,3974,17983,17984,743,456,170,19,15,10,10,10,0.0,15,+12:11.5,9023900,\N,\N,\N,\N,1,9023900
3975,3975,18007,18008,744,403,6,2,4,1,1,1,9.0,43,2:03:13.0,7393000,\N,\N,\N,\N,1,7393000
3976,3976,18008,18009,744,364,95,46,12,2,2,2,6.0,43,+31.2,7424200,\N,\N,\N,\N,1,7424200
3977,3977,18009,18010,744,360,170,12,14,3,3,3,4.0,43,+2:28.4,7541400,\N,\N,\N,\N,1,7541400
3978,3978,18010,18011,744,453,170,60,16,4,4,4,3.0,43,+2:40.4,7553400,\N,\N,\N,\N,1,7553400
3979,3979,18011,18012,744,479,66,26,13,5,5,5,2.0,43,+2:40.5,7553500,\N,\N,\N,\N,1,7553500
3980,3980,18046,18047,745,404,172,15,8,1,1,1,9.0,100,2:13:45.8,8025800,\N,\N,\N,\N,1,8025800
3981,3981,18047,18048,745,364,95,12,7,2,2,2,6.0,100,+4.3,8030100,\N,\N,\N,\N,1,8030100
3982,3982,18048,18049,745,479,66,5,5,3,3,3,4.0,100,+49.0,8074800,\N,\N,\N,\N,1,8074800
3983,3983,18049,18050,745,360,170,2,4,4,4,4,3.0,100,+58.0,8083800,\N,\N,\N,\N,1,8083800
3984,3984,18066,18067,746,360,170,16,13,1,1,1,8.0,80,2:17:49.5,8269500,\N,\N,\N,\N,1,8269500
3985,3985,18067,18068,746,477,6,24,7,2,2,2,6.0,80,+26.3,8295800,\N,\N,\N,\N,1,8295800
3986,3986,18068,18069,746,427,170,38,8,3,3,3,0.0,80,+36.9,8306400,\N,\N,\N,\N,1,8306400
3987,3987,18069,18070,746,496,167,6,12,4,4,4,3.0,80,+53.3,8322800,\N,\N,\N,\N,1,8322800
3988,3988,18088,18089,747,475,32,28,1,1,1,1,8.0,100,2:53:45.5,10425500,\N,\N,\N,\N,1,10425500
3989,3989,18089,18090,747,360,170,10,11,2,2,2,6.0,100,+52.1,10477600,\N,\N,\N,\N,1,10477600
3990,3990,18090,18091,747,403,6,36,10,3,3,3,4.0,100,+1:01.9,10487400,\N,\N,\N,\N,1,10487400
3991,3991,18112,18113,748,509,107,4,2,1,1,1,8.0,200,3:36:11.36,12971360,\N,\N,\N,\N,1,12971360
3992,3992,18113,18114,748,449,107,1,3,2,2,2,6.0,200,+0:12.75,12984110,\N,\N,\N,\N,1,12984110
3993,3993,18114,18115,748,510,108,99,26,3,3,3,4.0,200,+3:07.30,13158660,\N,\N,\N,\N,1,13158660
3994,3994,18115,18116,748,511,109,7,8,4,4,4,3.0,200,+3:07.98,13159340,\N,\N,\N,\N,1,13159340
3995,3995,18116,18117,748,512,110,3,17,5,5,5,2.0,200,+3:11.35,13162710,\N,\N,\N,\N,1,13162710
3996,3996,18117,18118,748,513,111,22,7,6,6,6,1.0,200,+4:10.61,13221970,\N,\N,\N,\N,1,13221970
3997,3997,18118,18119,748,494,107,98,12,7,7,7,0.0,200,+4:25.59,13236950,\N,\N,\N,\N,1,13236950
3998,3998,18119,18120,748,514,112,44,25,8,8,8,0.0,200,+5:17.48,13288840,\N,\N,\N,\N,1,13288840
3999,3999,18120,18121,748,515,111,18,28,9,9,9,0.0,200,+8:19.91,13471270,\N,\N,\N,\N,1,13471270
4000,4000,18121,18122,748,516,113,38,14,10,10,10,0.0,200,+8:40.28,13491640,\N,\N,\N,\N,1,13491640
4001,4001,18122,18123,748,517,108,27,22,11,11,11,0.0,200,+11:10.58,13641940,\N,\N,\N,\N,1,13641940
4002,4002,18123,18124,748,518,114,17,27,12,12,12,0.0,200,+11:17.20,13648560,\N,\N,\N,\N,1,13648560
4003,4003,18124,18125,748,519,114,39,31,13,13,13,0.0,200,+12:10.71,13702070,\N,\N,\N,\N,1,13702070
4004,4004,18145,18146,749,356,170,11,2,1,1,1,8.0,75,2:01:47.2,7307200,\N,\N,\N,\N,1,7307200
4005,4005,18146,18147,749,404,32,4,3,2,2,2,6.0,75,+24.0,7331200,\N,\N,\N,\N,1,7331200
4006,4006,18147,18148,749,289,66,16,5,3,3,3,4.0,75,+56.6,7363800,\N,\N,\N,\N,1,7363800
4007,4007,18148,18149,749,475,32,7,1,4,4,4,3.0,75,+57.7,7364900,\N,\N,\N,\N,1,7364900
4008,4008,18166,18167,750,356,170,2,1,1,1,1,8.0,36,2:21:37.3,8497300,\N,\N,\N,\N,1,8497300
4009,4009,18167,18168,750,360,170,4,14,2,2,2,6.0,36,+1:03.3,8560600,\N,\N,\N,\N,1,8560600
4010,4010,18185,18186,751,356,170,16,1,1,1,1,8.0,50,1:57:24.9,7044900,\N,\N,\N,\N,1,7044900
4011,4011,18186,18187,751,482,170,44,9,2,2,2,6.0,50,+48.3,7093200,\N,\N,\N,\N,1,7093200
4012,4012,18187,18188,751,360,170,18,7,3,3,3,4.0,50,+51.9,7096800,\N,\N,\N,\N,1,7096800
4013,4013,18208,18209,752,356,170,1,1,1,1,1,8.0,77,2:04:24.3,7464300,\N,\N,\N,\N,1,7464300
4014,4014,18209,18210,752,341,32,9,11,2,2,2,6.0,77,+49.6,7513900,\N,\N,\N,\N,1,7513900
4015,4015,18210,18211,752,404,32,7,5,3,3,3,4.0,77,+1:29.6,7553900,\N,\N,\N,\N,1,7553900
4016,4016,18233,18234,753,356,170,2,3,1,1,1,8.0,55,2:19:00.03,8340030,\N,\N,\N,\N,1,8340030
4017,4017,18234,18235,753,360,170,4,6,2,2,2,6.0,55,+57.97,8398000,\N,\N,\N,\N,1,8398000
4018,4018,18235,18236,753,373,32,14,8,3,3,3,4.0,55,+1:53.23,8453260,\N,\N,\N,\N,1,8453260
4019,4019,18236,18237,753,476,6,28,9,4,4,4,3.0,55,+1:58.81,8458840,\N,\N,\N,\N,1,8458840
4020,4020,18248,18249,754,403,6,20,1,1,1,1,8.0,50,2:21:09.2,8469200,\N,\N,\N,\N,1,8469200
4021,4021,18249,18250,754,386,6,18,2,2,2,2,6.0,50,+2:27.6,8616800,\N,\N,\N,\N,1,8616800
4022,4022,18265,18266,755,475,32,5,1,1,1,1,8.0,75,2:28:52.2,8932200,\N,\N,\N,\N,1,8932200
4023,4023,18266,18267,755,404,32,10,7,2,2,2,6.0,75,+38.0,8970200,\N,\N,\N,\N,1,8970200
4024,4024,18267,18268,755,360,170,3,10,3,3,3,4.0,75,+52.0,8984200,\N,\N,\N,\N,1,8984200
4025,4025,18288,18289,756,356,170,24,3,1,1,1,9.0,100,2:55:51.3,10551300,\N,\N,\N,\N,1,10551300
4026,4026,18289,18290,756,479,6,50,4,2,2,2,6.0,100,+20.4,10571700,\N,\N,\N,\N,1,10571700
4027,4027,18312,18313,757,449,107,5,6,1,1,1,8.0,200,3:40:49.20,13249200,\N,\N,\N,\N,1,13249200
4028,4028,18313,18314,757,509,107,16,3,2,2,2,6.0,200,+0:23.28,13272480,\N,\N,\N,\N,1,13272480
4029,4029,18314,18315,757,512,110,3,1,3,3,3,5.0,200,+0:50.64,13299840,\N,\N,\N,\N,1,13299840
4030,4030,18315,18316,757,529,108,1,15,4,4,4,3.0,200,+1:47.09,13356290,\N,\N,\N,\N,1,13356290
4031,4031,18316,18317,757,510,108,99,16,5,5,5,2.0,200,+2:06.44,13375640,\N,\N,\N,\N,1,13375640
4032,4032,18317,18318,757,533,108,33,11,6,6,6,0.0,200,+3:16.98,13446180,\N,\N,\N,\N,1,13446180
4033,4033,18318,18319,757,518,113,37,12,7,7,7,0.0,200,+4:09.92,13499120,\N,\N,\N,\N,1,13499120
4034,4034,18319,18320,757,513,113,19,8,8,8,8,0.0,200,+4:10.53,13499730,\N,\N,\N,\N,1,13499730
4035,4035,18320,18321,757,555,113,45,27,9,9,9,0.0,200,+4:11.04,13500240,\N,\N,\N,\N,1,13500240
4036,4036,18321,18322,757,531,114,10,17,10,10,10,0.0,200,+4:14.48,13503680,\N,\N,\N,\N,1,13503680
4037,4037,18322,18323,757,520,114,88,9,11,11,11,0.0,200,+5:42.48,13591680,\N,\N,\N,\N,1,13591680
4038,4038,18323,18324,757,514,119,74,7,12,12,12,0.0,200,+6:09.73,13618930,\N,\N,\N,\N,1,13618930
4039,4039,18324,18325,757,538,120,89,23,13,13,13,0.0,200,+6:40.40,13649600,\N,\N,\N,\N,1,13649600
4040,4040,18325,18326,757,556,113,66,13,14,14,14,0.0,200,+6:41.54,13650740,\N,\N,\N,\N,1,13650740
4041,4041,18326,18327,757,557,113,71,21,15,15,15,0.0,200,+8:19.86,13749060,\N,\N,\N,\N,1,13749060
4042,4042,18327,18328,757,535,113,58,33,16,16,16,0.0,200,+11:41.69,13950890,\N,\N,\N,\N,1,13950890
4043,4043,18345,18346,758,347,66,7,1,1,1,1,8.0,75,2:05:26.8,7526800,\N,\N,\N,\N,1,7526800
4044,4044,18346,18347,758,356,170,8,2,2,2,2,6.0,75,+14.2,7541000,\N,\N,\N,\N,1,7541000
4045,4045,18347,18348,758,418,170,9,7,3,3,3,4.0,75,+1:23.0,7609800,\N,\N,\N,\N,1,7609800
4046,4046,18360,18361,759,479,6,24,1,1,1,1,8.0,50,2:01:26.5,7286500,\N,\N,\N,\N,1,7286500
4047,4047,18361,18362,759,403,6,26,3,2,2,2,6.0,50,+27.5,7314000,\N,\N,\N,\N,1,7314000
4048,4048,18362,18363,759,356,170,8,2,3,3,3,4.0,50,+1:37.7,7384200,\N,\N,\N,\N,1,7384200
4049,4049,18363,18364,759,482,6,22,11,4,4,4,3.0,50,+1:47.5,7394000,\N,\N,\N,\N,1,7394000
4050,4050,18364,18365,759,360,170,12,10,5,5,5,2.0,50,+1:47.7,7394200,\N,\N,\N,\N,1,7394200
4051,4051,18365,18366,759,541,66,44,13,6,6,6,0.0,50,+2:05.7,7412200,\N,\N,\N,\N,1,7412200
4052,4052,18382,18383,760,356,170,12,1,1,1,1,8.0,75,2:30:11.6,9011600,\N,\N,\N,\N,1,9011600
4053,4053,18383,18384,760,475,66,6,7,2,2,2,6.5,75,+22.2,9033800,\N,\N,\N,\N,1,9033800
4054,4054,18384,18385,760,360,170,16,8,3,3,3,4.5,75,+22.4,9034000,\N,\N,\N,\N,1,9034000
4055,4055,18412,18413,761,479,6,4,1,1,1,1,9.0,60,2:09:31.6,7771600,\N,\N,\N,\N,1,7771600
4056,4056,18413,18414,761,364,6,6,3,2,2,2,6.0,60,+2.9,7774500,\N,\N,\N,\N,1,7774500
4057,4057,18414,18415,761,403,6,5,6,3,3,3,4.0,60,+1:04.8,7836400,\N,\N,\N,\N,1,7836400
4058,4058,18427,18428,762,475,170,4,1,1,1,1,9.0,62,2:11:55.41,7915410,\N,\N,\N,\N,1,7915410
4059,4059,18443,18444,763,475,170,14,1,1,1,1,8.0,72,2:04:05.4,7445400,\N,\N,\N,\N,1,7445400
4060,4060,18444,18445,763,403,6,32,5,2,2,2,7.0,72,+46.7,7492100,\N,\N,\N,\N,1,7492100
4061,4061,18445,18446,763,356,170,12,3,3,3,3,4.0,72,+1:12.5,7517900,\N,\N,\N,\N,1,7517900
4062,4062,18446,18447,763,364,6,36,4,4,4,4,3.0,72,+1:19.6,7525000,\N,\N,\N,\N,1,7525000
4063,4063,18464,18465,764,360,170,9,10,1,1,1,8.0,42,2:12:35.7,7955700,\N,\N,\N,\N,1,7955700
4064,4064,18465,18466,764,427,170,6,5,2,2,2,7.0,42,+0.6,7956300,\N,\N,\N,\N,1,7956300
4065,4065,18466,18467,764,479,6,2,4,3,3,3,4.0,42,+3:00.9,8136600,\N,\N,\N,\N,1,8136600
4066,4066,18467,18468,764,356,170,8,2,4,4,4,3.0,42,+4:57.3,8253000,\N,\N,\N,\N,1,8253000
4067,4067,18483,18484,765,475,87,14,7,1,1,1,8.0,80,2:19:33.7,8373700,\N,\N,\N,\N,1,8373700
4068,4068,18484,18485,765,577,6,16,5,2,2,2,6.0,80,+2.7,8376400,\N,\N,\N,\N,1,8376400
4069,4069,18485,18486,765,578,6,20,2,3,3,3,4.0,80,+12.6,8386300,\N,\N,\N,\N,1,8386300
4070,4070,18486,18487,765,579,105,2,1,4,4,4,4.0,80,+53.0,8426700,\N,\N,\N,\N,1,8426700
4071,4071,18493,18494,766,427,87,20,5,1,1,1,8.0,100,2:52:27.9,10347900,\N,\N,\N,\N,1,10347900
4072,4072,18494,18495,766,577,6,34,10,2,2,2,6.0,100,+20.2,10368100,\N,\N,\N,\N,1,10368100
4073,4073,18495,18496,766,581,6,36,9,3,3,3,4.0,100,+38.8,10386700,\N,\N,\N,\N,1,10386700
4074,4074,18524,18525,767,475,118,1,2,1,1,1,9.0,75,2:04:49.2,7489200,\N,\N,\N,\N,1,7489200
4075,4075,18525,18526,767,501,66,15,7,2,2,2,6.0,75,+47.9,7537100,\N,\N,\N,\N,1,7537100
4076,4076,18526,18527,767,554,66,14,4,3,3,3,4.0,75,+1:42.3,7591500,\N,\N,\N,\N,1,7591500
4077,4077,18542,18543,768,525,108,1,7,1,1,1,8.0,200,3:44:13.80,13453800,\N,\N,\N,\N,1,13453800
4078,4078,18543,18544,768,591,108,99,25,2,2,2,6.0,200,+27.63,13481430,\N,\N,\N,\N,1,13481430
4079,4079,18544,18545,768,533,113,9,8,3,3,3,4.0,200,+1:09.67,13523470,\N,\N,\N,\N,1,13523470
4080,4080,18545,18546,768,529,108,33,9,4,4,4,4.0,200,+1:34.81,13548610,\N,\N,\N,\N,1,13548610
4081,4081,18546,18547,768,509,108,2,20,5,5,5,2.0,200,+1:35.62,13549420,\N,\N,\N,\N,1,13549420
4082,4082,18547,18548,768,592,107,16,3,6,6,6,0.0,200,+2:16.95,13590750,\N,\N,\N,\N,1,13590750
4083,4083,18548,18549,768,528,109,26,13,7,7,7,0.0,200,+2:21.06,13594860,\N,\N,\N,\N,1,13594860
4084,4084,18549,18550,768,564,107,44,19,8,8,8,0.0,200,+5:34.02,13787820,\N,\N,\N,\N,1,13787820
4085,4085,18550,18551,768,513,113,61,26,9,9,9,0.0,200,+6:15.76,13829560,\N,\N,\N,\N,1,13829560
4086,4086,18551,18552,768,560,113,54,33,10,10,10,0.0,200,+8:03.59,13937390,\N,\N,\N,\N,1,13937390
4087,4087,18552,18553,768,558,113,52,21,11,11,11,0.0,200,+9:14.20,14008000,\N,\N,\N,\N,1,14008000
4088,4088,18553,18554,768,593,113,45,6,12,12,12,0.0,200,+9:40.85,14034650,\N,\N,\N,\N,1,14034650
4089,4089,18554,18555,768,594,114,19,30,13,13,13,0.0,200,+9:52.24,14046040,\N,\N,\N,\N,1,14046040
4090,4090,18575,18576,769,479,118,4,5,1,1,1,8.0,24,1:37:06.3,5826300,\N,\N,\N,\N,1,5826300
4091,4091,18576,18577,769,578,6,16,1,2,2,2,7.0,24,+20.7,5847000,\N,\N,\N,\N,1,5847000
4092,4092,18577,18578,769,590,118,6,11,3,3,3,4.0,24,+3:00.9,6007200,\N,\N,\N,\N,1,6007200
4093,4093,18578,18579,769,477,32,40,12,4,4,4,3.0,24,+4:15.5,6081800,\N,\N,\N,\N,1,6081800
4094,4094,18594,18595,770,578,6,4,1,1,1,1,9.0,50,2:03:21.3,7401300,\N,\N,\N,\N,1,7401300
4095,4095,18595,18596,770,475,118,8,6,2,2,2,6.0,50,+24.6,7425900,\N,\N,\N,\N,1,7425900
4096,4096,18596,18597,770,476,6,6,21,3,3,3,4.0,50,+59.7,7461000,\N,\N,\N,\N,1,7461000
4097,4097,18597,18598,770,579,105,34,8,4,4,4,3.0,50,+2:30.6,7551900,\N,\N,\N,\N,1,7551900
4098,4098,18598,18599,770,581,6,42,4,5,5,5,2.0,50,+5:24.9,7726200,\N,\N,\N,\N,1,7726200
4099,4099,18615,18616,771,581,6,1,6,1,1,1,8.0,75,2:09:04.2,7744200,\N,\N,\N,\N,1,7744200
4100,4100,18616,18617,771,578,6,2,4,2,2,2,7.0,75,+24.2,7768400,\N,\N,\N,\N,1,7768400
4101,4101,18617,18618,771,456,87,10,3,3,3,3,4.0,75,+50.6,7794800,\N,\N,\N,\N,1,7794800
4102,4102,18618,18619,771,590,118,9,7,4,4,4,3.0,75,+50.8,7795000,\N,\N,\N,\N,1,7795000
4103,4103,18619,18620,771,501,66,20,2,5,5,5,2.0,75,+1:14.8,7819000,\N,\N,\N,\N,1,7819000
4104,4104,18620,18621,771,356,87,11,10,6,6,6,0.0,75,+1:23.2,7827400,\N,\N,\N,\N,1,7827400
4105,4105,18635,18636,772,479,118,8,2,1,1,1,8.0,15,2:21:15.0,8475000,\N,\N,\N,\N,1,8475000
4106,4106,18636,18637,772,456,87,10,6,2,2,2,6.0,15,+3:29.7,8684700,\N,\N,\N,\N,1,8684700
4107,4107,18637,18638,772,427,87,11,7,3,3,3,4.0,15,+5:11.2,8786200,\N,\N,\N,\N,1,8786200
4108,4108,18638,18639,772,476,6,4,5,4,4,4,3.0,15,+6:16.3,8851300,\N,\N,\N,\N,1,8851300
4109,4109,18639,18640,772,360,87,20,12,5,5,5,0.0,15,+6:26.3,8861300,\N,\N,\N,\N,1,8861300
4110,4110,18640,18641,772,431,95,21,13,6,6,6,0.0,15,+6:32.4,8867400,\N,\N,\N,\N,1,8867400
4111,4111,18641,18642,772,437,87,26,11,7,7,7,0.0,15,+6:59.3,8894300,\N,\N,\N,\N,1,8894300
4112,4112,18642,18643,772,459,87,30,14,8,8,8,0.0,15,+7:09.9,8904900,\N,\N,\N,\N,1,8904900
4113,4113,18643,18644,772,403,6,23,10,9,9,9,0.0,15,+7:45.5,8940500,\N,\N,\N,\N,1,8940500
4114,4114,18661,18662,773,475,118,2,1,1,1,1,8.0,50,2:11:27.80,7887800,\N,\N,\N,\N,1,7887800
4115,4115,18662,18663,773,578,6,24,2,2,2,2,7.0,50,+5:12.75,8200550,\N,\N,\N,\N,1,8200550
4116,4116,18676,18677,774,479,118,28,2,1,1,1,8.0,70,2:03:47.8,7427800,\N,\N,\N,\N,1,7427800
4117,4117,18677,18678,774,578,6,14,3,2,2,2,6.0,70,+24.2,7452000,\N,\N,\N,\N,1,7452000
4118,4118,18678,18679,774,403,6,18,7,3,3,3,5.0,70,+28.3,7456100,\N,\N,\N,\N,1,7456100
4119,4119,18697,18698,775,475,118,8,2,1,1,1,9.0,53,2:09:15.1,7755100,\N,\N,\N,\N,1,7755100
4120,4120,18698,18699,775,578,6,6,1,2,2,2,6.0,53,+1:24.7,7839800,\N,\N,\N,\N,1,7839800
4121,4121,18699,18700,775,403,6,4,5,3,3,3,4.0,53,+1:25.5,7840600,\N,\N,\N,\N,1,7840600
4122,4122,18700,18701,775,347,66,18,8,4,4,4,3.0,53,+1:46.7,7861800,\N,\N,\N,\N,1,7861800
4123,4123,18701,18702,775,501,66,16,10,5,5,5,2.0,53,+2:33.7,7908800,\N,\N,\N,\N,1,7908800
4124,4124,18722,18723,776,579,105,2,2,1,1,1,8.0,100,3:00:55.9,10855900,\N,\N,\N,\N,1,10855900
4125,4125,18723,18724,776,554,105,6,3,2,2,2,6.0,100,+18.3,10874200,\N,\N,\N,\N,1,10874200
4126,4126,18736,18737,777,579,105,32,1,1,1,1,9.0,105,3:10:12.8,11412800,\N,\N,\N,\N,1,11412800
4127,4127,18737,18738,777,479,118,20,4,2,2,2,6.0,105,+25.2,11438000,\N,\N,\N,\N,1,11438000
